employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,ann_salary
17315,Sales & Marketing,7,Master's & above,m,sourcing,1,42,3,12,0,53,117826
27104,HR,7,Master's & above,f,other,1,48,5,18,0,53,91886
47666,Sales & Marketing,7,Master's & above,f,other,1,35,3,3,0,54,82969
25411,Sales & Marketing,7,Master's & above,m,other,1,36,5,3,0,54,127338
60592,Operations,7,Master's & above,f,other,1,41,3,5,0,54,47970
15720,HR,7,Master's & above,f,other,1,32,5,5,0,54,113985
7916,Operations,7,Master's & above,f,other,1,33,1,7,0,54,50993
24582,Sales & Marketing,7,Master's & above,m,sourcing,3,35,3,7,0,54,58308
112,Sales & Marketing,7,Master's & above,m,other,1,53,4,23,0,54,64838
41452,Sales & Marketing,7,Master's & above,m,sourcing,2,33,4,5,1,54,118384
46220,Sales & Marketing,7,Master's & above,m,sourcing,1,53,3,3,0,55,92533
37925,Operations,7,Master's & above,f,other,1,34,4,3,0,55,52598
71141,Operations,7,Master's & above,m,other,1,48,4,3,0,55,62108
60253,Operations,7,Master's & above,f,sourcing,1,46,5,6,0,55,45131
29147,Operations,7,Master's & above,m,other,1,44,4,7,0,55,125415
32398,Sales & Marketing,7,Master's & above,m,sourcing,1,36,4,8,0,55,97852
14689,Sales & Marketing,7,Master's & above,m,sourcing,1,32,1,9,0,55,63000
19928,Finance,7,Master's & above,f,sourcing,1,36,3,9,0,55,82038
14604,Sales & Marketing,7,Master's & above,f,other,1,39,1,10,0,55,66363
29477,Finance,7,Master's & above,m,other,1,34,3,10,0,55,168729
53503,Sales & Marketing,7,Master's & above,f,other,1,38,3,11,0,55,53750
13269,Operations,7,Master's & above,f,other,1,37,4,4,0,56,68878
19853,Finance,7,Master's & above,m,other,1,40,4,5,0,56,371761
60902,Operations,7,Master's & above,m,other,1,38,4,5,0,56,86603
61325,Legal,7,Master's & above,m,sourcing,1,36,5,5,0,56,438579
69139,Finance,7,Master's & above,m,sourcing,2,38,5,5,0,56,265399
15090,Operations,7,Master's & above,m,sourcing,1,31,5,6,0,56,111937
61633,Operations,7,Master's & above,f,other,1,36,1,7,0,56,84184
45470,Sales & Marketing,7,Master's & above,f,other,1,36,5,7,0,56,61937
53642,Operations,7,Master's & above,m,other,2,32,3,3,0,57,79198
7169,Operations,7,Master's & above,m,other,1,33,4,3,0,57,52751
44860,Operations,7,Master's & above,m,sourcing,1,34,4,3,0,57,61892
55733,Operations,7,Master's & above,m,sourcing,1,39,4,3,0,57,88444
27502,Operations,7,Master's & above,m,other,1,38,2,5,0,57,71514
23367,Finance,7,Master's & above,m,other,1,33,5,5,0,57,299725
61153,Operations,7,Master's & above,m,sourcing,2,39,1,7,0,57,139525
3501,Operations,7,Master's & above,m,sourcing,1,37,3,7,0,57,144429
32249,Operations,7,Master's & above,m,other,2,39,3,7,0,57,117395
30638,Operations,7,Master's & above,m,other,1,39,4,7,0,57,92948
53117,Operations,7,Master's & above,f,other,1,39,4,7,0,57,94020
9914,Operations,7,Master's & above,m,other,1,37,1,8,0,57,106417
26298,Operations,7,Master's & above,f,other,2,37,4,8,0,57,86378
42227,Operations,7,Master's & above,f,other,1,32,5,9,0,57,46290
19410,Operations,7,Master's & above,m,other,1,38,3,10,0,57,75297
40955,Legal,7,Master's & above,m,sourcing,1,36,4,10,0,57,298188
75793,Finance,7,Master's & above,f,sourcing,1,41,5,10,0,57,171758
60342,Legal,7,Master's & above,m,sourcing,1,44,4,11,0,57,362756
57212,Finance,7,Master's & above,m,other,1,41,3,12,0,57,280962
66543,Operations,7,Master's & above,f,other,1,43,4,12,0,57,61656
65192,Operations,7,Master's & above,f,other,2,35,2,7,1,57,51816
62019,Operations,7,Master's & above,m,other,1,35,4,3,0,58,96763
17367,Finance,7,Master's & above,m,other,3,35,5,3,0,58,275815
19969,Operations,7,Master's & above,f,sourcing,1,42,5,3,0,58,80999
39916,Finance,7,Master's & above,m,other,2,38,5,3,0,58,252308
41851,Legal,7,Master's & above,m,other,1,36,1,5,0,58,298584
45819,Operations,7,Master's & above,f,other,1,34,3,5,0,58,79756
66000,Operations,7,Master's & above,m,sourcing,1,33,5,6,0,58,73712
25688,Finance,7,Master's & above,f,other,1,32,5,7,0,58,225762
29724,Operations,7,Master's & above,f,sourcing,1,43,5,7,0,58,70408
28836,Operations,7,Master's & above,f,sourcing,1,39,3,9,0,58,49419
23179,Operations,7,Master's & above,f,other,1,37,5,9,0,58,75936
53356,Operations,7,Master's & above,m,other,1,38,5,9,0,58,119927
22561,Operations,7,Master's & above,f,other,1,34,3,10,0,58,44472
49464,Operations,7,Master's & above,m,other,1,36,3,10,0,58,90829
63450,Operations,7,Master's & above,f,other,1,44,3,10,0,58,40374
78043,Operations,7,Master's & above,f,other,1,42,3,14,0,58,44548
2755,Operations,7,Master's & above,f,sourcing,1,45,5,14,0,58,98530
65205,Legal,7,Master's & above,m,other,1,55,1,17,0,58,431700
40009,Operations,7,Master's & above,f,other,1,33,2,2,0,59,49161
76571,Operations,7,Master's & above,m,other,1,46,5,3,0,59,98182
4185,Legal,7,Master's & above,m,sourcing,1,39,5,4,0,59,283178
46120,Legal,7,Master's & above,m,other,1,40,5,4,0,59,436008
38080,Operations,7,Master's & above,m,other,1,40,2,5,0,59,140188
23879,Finance,7,Master's & above,f,other,1,33,3,5,0,59,308930
45939,Operations,7,Master's & above,f,other,1,35,3,5,0,59,88991
70163,Operations,7,Master's & above,f,sourcing,2,41,4,5,0,59,80183
20465,Finance,7,Master's & above,f,sourcing,1,32,5,5,0,59,156281
70849,Finance,7,Master's & above,f,sourcing,1,34,3,6,0,59,123149
74869,Operations,7,Master's & above,m,sourcing,1,43,5,6,0,59,58276
64729,Operations,7,Master's & above,m,sourcing,1,49,1,7,0,59,55208
21007,Operations,7,Master's & above,f,sourcing,1,35,3,7,0,59,63062
41980,Finance,7,Master's & above,m,other,1,36,3,7,0,59,360968
7271,Finance,7,Master's & above,m,sourcing,3,33,5,7,0,59,227212
5033,Operations,7,Master's & above,m,other,2,37,3,8,0,59,107900
46764,Operations,7,Master's & above,m,other,1,34,5,9,0,59,89425
30730,Operations,7,Master's & above,m,other,1,40,4,10,0,59,127032
77045,Operations,7,Master's & above,m,other,1,50,3,11,0,59,148548
3749,Operations,7,Master's & above,f,other,1,56,5,14,0,59,87139
17016,Operations,7,Master's & above,m,other,1,56,5,14,0,59,105022
23840,Operations,7,Master's & above,m,other,1,48,4,17,0,59,99430
74926,Operations,7,Master's & above,f,other,1,42,3,12,1,59,79544
31054,Operations,7,Master's & above,m,other,1,36,3,3,0,60,78958
22489,Operations,7,Master's & above,m,sourcing,1,46,4,3,0,60,141255
7081,Finance,7,Master's & above,f,other,1,33,5,3,0,60,135756
5169,Operations,7,Master's & above,m,sourcing,1,36,3,4,0,60,60725
25490,Operations,7,Master's & above,f,sourcing,1,31,3,4,0,60,66329
11634,Operations,7,Master's & above,m,sourcing,1,39,5,4,0,60,125801
1882,Operations,7,Master's & above,m,other,1,38,3,5,0,60,89284
52683,Finance,7,Master's & above,m,other,1,33,3,5,0,60,235029
32390,Finance,7,Master's & above,f,other,1,41,5,5,0,60,85030
17921,Operations,7,Master's & above,f,other,1,35,3,8,0,60,40958
6793,Operations,7,Master's & above,m,other,1,38,4,9,0,60,140958
21524,Operations,7,Master's & above,m,other,1,32,5,9,0,60,52628
26588,Operations,7,Master's & above,m,sourcing,2,34,4,10,0,60,59702
40091,Finance,7,Master's & above,f,other,2,37,4,10,0,60,243497
3109,Operations,7,Master's & above,m,sourcing,1,41,5,15,0,60,128509
48789,Operations,7,Master's & above,m,sourcing,1,58,5,16,0,60,115500
3932,Operations,7,Master's & above,f,other,1,46,5,17,0,60,98424
28075,Finance,7,Master's & above,m,sourcing,1,36,5,2,0,61,247917
24273,Operations,7,Master's & above,f,sourcing,1,37,3,3,0,61,82094
25112,Operations,7,Master's & above,m,sourcing,1,34,3,3,0,61,52873
61451,Operations,7,Master's & above,f,other,2,43,3,3,0,61,72688
45968,Sales & Marketing,7,Master's & above,m,other,1,45,4,3,0,61,110207
57728,Operations,7,Master's & above,m,other,1,38,5,4,0,61,138379
14053,Finance,7,Master's & above,m,sourcing,1,32,4,5,0,61,295178
51670,Sales & Marketing,7,Master's & above,m,other,1,33,5,5,0,61,116283
38781,Operations,7,Master's & above,m,other,2,45,5,6,0,61,91165
16839,Legal,7,Master's & above,m,sourcing,1,35,1,7,0,61,354159
41974,Finance,7,Master's & above,m,sourcing,3,34,4,7,0,61,136988
74462,Operations,7,Master's & above,m,other,3,36,4,7,0,61,117034
54340,Operations,7,Master's & above,f,other,1,36,4,8,0,61,62021
15280,Operations,7,Master's & above,f,sourcing,1,38,2,9,0,61,59820
48440,Operations,7,Master's & above,f,other,1,41,4,9,0,61,74758
52770,Operations,7,Master's & above,f,other,1,52,4,16,0,61,61926
24795,Operations,7,Master's & above,f,sourcing,1,32,3,5,0,62,67825
37005,Legal,7,Master's & above,m,other,1,34,3,5,0,62,207254
64961,Operations,7,Master's & above,f,sourcing,1,39,5,5,0,62,56186
56684,Operations,7,Master's & above,f,other,3,32,4,6,0,62,78916
35329,Operations,7,Master's & above,m,sourcing,1,32,2,7,0,62,84986
38565,Operations,7,Master's & above,m,other,1,33,5,7,0,62,88552
70202,Sales & Marketing,7,Master's & above,m,referred,1,36,5,8,0,62,95040
52303,Finance,7,Master's & above,f,other,1,36,4,9,0,62,115794
2723,Operations,7,Master's & above,f,other,1,35,4,10,0,62,55984
8364,Operations,7,Master's & above,m,sourcing,1,44,5,16,0,62,96149
33397,Operations,7,Master's & above,f,other,2,36,3,3,0,63,52741
14145,Operations,7,Master's & above,f,other,1,43,3,4,0,63,69703
26995,Operations,7,Master's & above,m,other,1,44,5,4,0,63,147799
63289,Operations,7,Master's & above,m,sourcing,3,40,3,5,0,63,121736
10130,Finance,7,Master's & above,m,other,1,36,5,7,0,63,361563
25257,Operations,7,Master's & above,m,other,1,36,5,7,0,63,73396
13843,Operations,7,Master's & above,m,other,1,36,3,8,0,63,115961
16485,Finance,7,Master's & above,f,sourcing,2,37,5,9,0,63,334192
24847,Operations,7,Master's & above,m,sourcing,1,41,4,13,0,63,149361
58000,Operations,7,Master's & above,m,other,1,43,3,15,0,63,132744
22517,Operations,7,Master's & above,f,other,1,45,4,15,0,63,50233
66933,Operations,7,Master's & above,f,other,1,45,2,16,0,63,43113
34486,Finance,7,Master's & above,m,other,2,31,2,2,0,64,278398
72382,Operations,7,Master's & above,m,other,1,34,5,3,0,64,77172
38712,Operations,7,Master's & above,m,other,1,38,3,4,0,64,50602
69210,Procurement,7,Master's & above,m,other,3,37,3,4,0,64,112170
58174,Operations,7,Master's & above,m,other,1,57,1,5,0,64,116320
42974,Procurement,7,Master's & above,m,other,1,38,2,5,0,64,57587
38238,Finance,7,Master's & above,m,sourcing,1,33,1,7,0,64,310493
28179,Procurement,7,Master's & above,m,sourcing,1,45,5,9,0,64,144525
6169,Sales & Marketing,7,Master's & above,m,other,1,40,3,10,0,64,89133
75171,Procurement,7,Master's & above,m,sourcing,1,39,4,12,0,64,82543
10344,Procurement,7,Master's & above,m,other,1,42,3,14,0,64,70779
8561,Procurement,7,Master's & above,f,other,1,59,4,14,0,64,49264
12934,Procurement,7,Master's & above,m,other,6,39,3,3,0,65,53137
47469,Operations,7,Master's & above,f,sourcing,1,34,3,3,0,65,81407
40,Operations,7,Master's & above,f,other,1,34,1,4,0,65,78221
51065,Operations,7,Master's & above,m,other,1,43,1,5,0,65,122118
2087,Operations,7,Master's & above,f,sourcing,1,40,3,6,0,65,95517
35267,Finance,7,Master's & above,m,other,1,33,3,6,0,65,305806
7909,Procurement,7,Master's & above,f,other,1,40,3,14,0,65,48903
45174,Procurement,7,Master's & above,m,other,1,33,2,3,0,66,91979
46552,Procurement,7,Master's & above,m,other,1,34,3,4,0,66,83854
62713,Procurement,7,Master's & above,m,other,1,34,4,4,0,66,111501
15260,Procurement,7,Master's & above,m,other,1,31,4,5,0,66,101063
9786,Procurement,7,Master's & above,f,sourcing,1,40,5,7,0,66,56428
71749,Operations,7,Master's & above,m,sourcing,2,36,5,7,0,66,55720
32824,Procurement,7,Master's & above,m,other,2,35,3,8,0,66,96106
71411,Procurement,7,Master's & above,m,other,1,36,3,9,0,66,145292
69915,Operations,7,Master's & above,m,sourcing,1,48,5,20,0,66,133154
65533,Procurement,7,Master's & above,f,sourcing,1,37,5,2,0,67,49853
69287,Procurement,7,Master's & above,f,sourcing,1,37,5,3,0,67,44621
33813,Procurement,7,Master's & above,m,other,2,49,2,4,0,67,147429
60836,Procurement,7,Master's & above,m,other,1,35,3,4,0,67,146255
13098,Operations,7,Master's & above,f,sourcing,2,39,4,5,0,67,96016
63206,Procurement,7,Master's & above,f,sourcing,1,38,1,6,0,67,96723
67300,Procurement,7,Master's & above,f,other,2,32,3,6,0,67,89265
65571,Procurement,7,Master's & above,f,other,1,37,5,7,0,67,87678
2811,Procurement,7,Master's & above,f,other,1,37,1,8,0,67,51076
76355,Procurement,7,Master's & above,f,other,2,35,3,9,0,67,59340
7696,Procurement,7,Master's & above,f,sourcing,1,38,4,10,0,67,69086
46652,Operations,7,Master's & above,m,sourcing,2,39,5,13,0,67,97194
51700,Procurement,7,Master's & above,m,other,1,52,3,22,0,67,139787
49049,Procurement,7,Master's & above,f,other,1,41,4,2,1,67,93572
2622,Procurement,7,Master's & above,m,other,1,45,3,2,0,68,91098
25065,Procurement,7,Master's & above,f,sourcing,1,46,3,3,0,68,54170
44001,Procurement,7,Master's & above,f,sourcing,1,54,1,4,0,68,90578
52839,Procurement,7,Master's & above,m,other,1,36,2,4,0,68,59091
15644,Procurement,7,Master's & above,f,sourcing,3,40,3,4,0,68,46873
874,Procurement,7,Master's & above,m,other,2,31,1,5,0,68,56792
7823,Procurement,7,Master's & above,f,sourcing,1,42,3,5,0,68,71439
66547,Procurement,7,Master's & above,f,other,1,30,3,6,0,68,96993
55528,Procurement,7,Master's & above,f,sourcing,1,32,5,7,0,68,48122
31483,Procurement,7,Master's & above,m,other,4,37,3,9,0,68,68239
12794,Procurement,7,Master's & above,f,other,1,34,4,9,0,68,68207
27941,Procurement,7,Master's & above,f,other,1,40,5,12,0,68,79008
17659,Procurement,7,Master's & above,m,other,2,42,5,14,0,68,82481
19824,Procurement,7,Master's & above,f,other,1,40,4,1,0,69,65238
6034,Procurement,7,Master's & above,f,sourcing,2,36,3,2,0,69,44888
74510,Procurement,7,Master's & above,m,sourcing,2,40,3,3,0,69,130401
52216,Procurement,7,Master's & above,f,sourcing,1,47,3,4,0,69,92041
46794,Procurement,7,Master's & above,f,other,1,41,2,5,0,69,78072
26024,Procurement,7,Master's & above,f,other,1,33,3,5,0,69,69231
63713,Procurement,7,Master's & above,m,sourcing,1,31,3,5,0,69,141365
20352,Procurement,7,Master's & above,f,other,1,47,4,5,0,69,86019
32016,Procurement,7,Master's & above,f,other,1,40,4,5,0,69,55507
77936,Procurement,7,Master's & above,m,sourcing,2,47,4,5,0,69,64642
27361,Procurement,7,Master's & above,m,sourcing,2,42,5,6,0,69,87759
49666,Procurement,7,Master's & above,m,other,1,39,5,6,0,69,113986
20888,Procurement,7,Master's & above,f,sourcing,2,41,1,7,0,69,84722
75666,Procurement,7,Master's & above,m,sourcing,1,33,3,7,0,69,54791
50374,Procurement,7,Master's & above,m,sourcing,1,34,4,7,0,69,65924
50518,Procurement,7,Master's & above,f,other,2,39,4,7,0,69,69972
56012,Procurement,7,Master's & above,f,sourcing,1,35,4,7,0,69,68543
34943,Procurement,7,Master's & above,f,other,1,33,5,8,0,69,98217
40314,Procurement,7,Master's & above,f,sourcing,1,39,3,11,0,69,63186
44975,Procurement,7,Master's & above,m,sourcing,1,52,1,18,0,69,136613
78066,Procurement,7,Master's & above,m,sourcing,1,48,3,18,0,69,89580
57864,Procurement,7,Master's & above,f,sourcing,1,49,5,20,0,69,52835
74386,Procurement,7,Master's & above,m,other,1,36,4,2,0,70,123200
26017,Procurement,7,Master's & above,f,other,1,35,2,3,0,70,66304
70347,Procurement,7,Master's & above,m,sourcing,1,35,5,6,0,70,129721
49763,Procurement,7,Master's & above,m,sourcing,1,41,4,7,0,70,139300
76379,Finance,7,Master's & above,f,sourcing,1,32,5,7,0,70,187384
65074,Procurement,7,Master's & above,f,other,2,36,4,9,0,70,48456
69179,Procurement,7,Master's & above,m,sourcing,1,38,3,10,0,70,70210
10371,Procurement,7,Master's & above,m,other,1,31,3,2,0,71,139362
10286,Procurement,7,Master's & above,f,sourcing,1,41,4,2,0,71,42439
68825,Procurement,7,Master's & above,m,other,1,38,1,3,0,71,57769
71697,Procurement,7,Master's & above,m,sourcing,1,31,5,4,0,71,138729
4702,Procurement,7,Master's & above,m,sourcing,2,48,3,5,0,71,57193
60898,Operations,7,Master's & above,f,sourcing,1,46,3,7,0,71,45781
29059,Procurement,7,Master's & above,m,other,1,54,1,8,0,71,93283
75469,Procurement,7,Master's & above,m,other,1,44,2,8,0,71,108218
15498,Procurement,7,Master's & above,m,sourcing,3,37,3,9,0,71,136260
29508,Procurement,7,Master's & above,f,other,1,51,3,9,0,71,92295
34663,Procurement,7,Master's & above,f,other,1,41,5,11,0,71,58695
33347,Procurement,7,Master's & above,m,sourcing,6,52,3,14,0,71,103404
50119,Procurement,7,Master's & above,m,sourcing,1,52,5,17,0,71,88962
58279,Procurement,7,Master's & above,f,other,2,51,3,19,0,71,44392
18485,Procurement,7,Master's & above,f,other,1,40,2,4,0,72,53912
4452,Procurement,7,Master's & above,m,sourcing,1,48,4,4,0,72,127992
76541,Procurement,7,Master's & above,f,other,1,38,5,4,0,72,81372
30037,Procurement,7,Master's & above,f,sourcing,1,32,4,5,0,72,85143
65175,Procurement,7,Master's & above,f,other,2,50,5,5,0,72,83714
8314,Procurement,7,Master's & above,m,other,3,46,4,7,0,72,91792
17350,Procurement,7,Master's & above,f,sourcing,1,37,1,8,0,72,97250
64652,Procurement,7,Master's & above,m,other,1,48,4,8,0,72,136358
52842,Procurement,7,Master's & above,m,other,1,54,4,9,0,72,130164
33338,Procurement,7,Master's & above,f,other,1,39,5,9,0,72,95738
50768,Procurement,7,Master's & above,f,sourcing,3,49,3,11,0,72,59043
65983,Procurement,7,Master's & above,m,sourcing,1,59,5,13,0,72,141927
19948,Procurement,7,Master's & above,m,other,2,40,3,2,0,73,75410
28939,Procurement,7,Master's & above,m,sourcing,1,37,5,2,0,73,99587
15268,Procurement,7,Master's & above,f,other,1,39,3,3,0,73,87563
53203,Procurement,7,Master's & above,m,sourcing,1,33,2,4,0,73,53141
6769,Procurement,7,Master's & above,m,other,1,38,3,5,0,73,149353
69967,Procurement,7,Master's & above,f,other,1,36,3,5,0,73,53495
42757,Procurement,7,Master's & above,f,other,1,34,1,7,0,73,50819
76720,Procurement,7,Master's & above,m,other,1,52,5,7,0,73,108414
10363,Procurement,7,Master's & above,f,other,1,33,4,9,0,73,56342
8368,Procurement,7,Master's & above,f,sourcing,2,39,4,10,0,73,50699
46924,Procurement,7,Master's & above,m,sourcing,2,39,2,11,0,73,57681
62504,Procurement,7,Master's & above,m,other,3,53,3,13,0,73,146730
36005,Procurement,7,Master's & above,m,sourcing,1,57,1,16,0,73,144497
50278,Procurement,7,Master's & above,f,other,1,37,3,9,1,73,87278
13454,Procurement,7,Master's & above,f,sourcing,1,34,4,3,0,74,80011
7680,Procurement,7,Master's & above,m,sourcing,2,38,1,4,0,74,105775
16317,Procurement,7,Master's & above,m,sourcing,1,32,4,5,0,74,63524
54102,Procurement,7,Master's & above,f,sourcing,1,38,5,7,0,74,62323
49679,Procurement,7,Master's & above,f,sourcing,1,39,1,8,0,74,65933
61450,Technology,7,Master's & above,m,other,2,36,3,8,0,74,333613
4559,Technology,7,Master's & above,m,sourcing,2,37,3,2,0,75,300547
13790,Technology,7,Master's & above,m,other,2,45,3,4,0,75,485913
38605,Procurement,7,Master's & above,f,sourcing,1,33,4,4,0,75,91825
71912,Technology,7,Master's & above,m,other,3,33,5,4,0,75,406031
72204,Technology,7,Master's & above,f,other,1,32,1,5,0,75,183944
76159,Technology,7,Master's & above,m,sourcing,1,41,4,5,0,75,396281
44110,Technology,7,Master's & above,f,other,1,46,5,5,0,75,252639
62391,Operations,7,Master's & above,m,other,2,35,3,7,0,75,115770
71285,Technology,7,Master's & above,m,referred,1,36,3,7,0,75,408132
13247,Procurement,7,Master's & above,m,sourcing,1,42,2,10,0,75,117543
66174,Technology,7,Master's & above,m,other,1,51,4,11,0,75,389504
23237,Technology,7,Master's & above,m,other,1,41,1,4,0,76,485586
39113,Procurement,7,Master's & above,f,other,1,40,1,10,0,76,51018
41203,Technology,7,Master's & above,f,other,1,39,3,12,0,76,389826
67113,Technology,7,Master's & above,m,other,2,47,3,18,0,76,323002
