"","m_emp_id","f_emp_id","m_dept","f_dept","m_region","f_region","m_average","f_average","m_ann_sal","f_ann_sal","Suggst_Amt"
"255",32249,15280,"Operations","Operations",7,7,55.4555129842486,56.0150595998297,117395,59820,57575
"256",32249,58757,"Operations","Operations",7,7,55.4555129842486,55.6577266922094,117395,96086,21309
"257",32249,77163,"Operations","Operations",7,7,55.4555129842486,55.9921775223499,117395,96686,20709
"258",30638,65192,"Operations","Operations",7,7,58.8864942528736,58.9522137079608,92948,51816,41132
"259",9914,5803,"Operations","Operations",7,7,52.2935291613453,52.3765432098765,106417,86341,20076
"260",9914,22561,"Operations","Operations",7,7,52.2935291613453,52.6189335887612,106417,44472,61945
"261",9914,24161,"Operations","Operations",7,7,52.2935291613453,52.767134951043,106417,50831,55586
"262",9914,25496,"Operations","Operations",7,7,52.2935291613453,52.7360046828438,106417,95173,11244
"263",9914,33397,"Operations","Operations",7,7,52.2935291613453,52.3986270753512,106417,52741,53676
"264",9914,55690,"Operations","Operations",7,7,52.2935291613453,52.6178693060877,106417,84087,22330
"265",9914,60592,"Operations","Operations",7,7,52.2935291613453,52.3587164750958,106417,47970,58447
"266",19410,17921,"Operations","Operations",7,7,57.5710408684547,57.7067369093231,75297,40958,34339
"267",19410,42227,"Operations","Operations",7,7,57.5710408684547,57.8174223073648,75297,46290,29007
"268",19410,63450,"Operations","Operations",7,7,57.5710408684547,57.9493933588761,75297,40374,34923
"269",62019,14145,"Operations","Operations",7,7,53.821306939123,53.9801511281396,96763,69703,27060
"270",62019,22892,"Operations","Operations",7,7,53.821306939123,54.0275117071094,96763,76724,20039
"271",62019,28625,"Operations","Operations",7,7,53.821306939123,54.0112813963389,96763,94517,2246
"272",62019,45939,"Operations","Operations",7,7,53.821306939123,53.8793103448276,96763,88991,7772
"273",62019,49168,"Operations","Operations",7,7,53.821306939123,54.1653363133248,96763,42210,54553
"274",62019,71017,"Operations","Operations",7,7,53.821306939123,54.0219242230736,96763,79297,17466
"275",62019,72213,"Operations","Operations",7,7,53.821306939123,54.240368241805,96763,85267,11496
"276",17367,19928,"Finance","Finance",7,7,63.7641017454236,63.8157194550873,275815,82038,193777
"277",17367,25688,"Finance","Finance",7,7,63.7641017454236,63.8771817794806,275815,225762,50053
"278",39916,19928,"Finance","Finance",7,7,63.7641017454236,63.8157194550873,252308,82038,170270
"279",39916,25688,"Finance","Finance",7,7,63.7641017454236,63.8771817794806,252308,225762,26546
"280",53356,23179,"Operations","Operations",7,7,63.5262345679012,63.5262345679012,119927,75936,43991
"281",49464,63450,"Operations","Operations",7,7,57.9493933588761,57.9493933588761,90829,40374,50455
"282",49464,72267,"Operations","Operations",7,7,57.9493933588761,58.4357705406556,90829,57322,33507
"283",76571,13098,"Operations","Operations",7,7,59.4252873563218,59.5005853554704,98182,96016,2166
"284",76571,26298,"Operations","Operations",7,7,59.4252873563218,59.8462111536824,98182,86378,11804
"285",38080,736,"Operations","Operations",7,7,51.1260110685398,51.3779799914857,140188,40661,99527
"286",38080,40381,"Operations","Operations",7,7,51.1260110685398,51.2606428267348,140188,41659,98529
"287",38080,69144,"Operations","Operations",7,7,51.1260110685398,51.5549169859515,140188,65630,74558
"288",74869,60898,"Operations","Operations",7,7,61.2231268624947,61.8233822903363,58276,45781,12495
"289",74869,64961,"Operations","Operations",7,7,61.2231268624947,61.27447850149,58276,56186,2090
"290",64729,26823,"Operations","Operations",7,7,54.6352171136654,54.9156555981269,55208,48207,7001
"291",41980,19928,"Finance","Finance",7,7,63.539005959983,63.8157194550873,360968,82038,278930
"292",41980,25688,"Finance","Finance",7,7,63.539005959983,63.8771817794806,360968,225762,135206
"293",5033,17921,"Operations","Operations",7,7,57.2368561089826,57.7067369093231,107900,40958,66942
"294",5033,28836,"Operations","Operations",7,7,57.2368561089826,57.414325244785,107900,49419,58481
"295",5033,43278,"Operations","Operations",7,7,57.2368561089826,57.2381864623244,107900,62879,45021
"296",5033,70163,"Operations","Operations",7,7,57.2368561089826,57.3102916134525,107900,80183,27717
"297",46764,6492,"Operations","Operations",7,7,58.6390485312899,58.7297786292039,89425,64887,24538
"298",46764,65192,"Operations","Operations",7,7,58.6390485312899,58.9522137079608,89425,51816,37609
"299",46764,78043,"Operations","Operations",7,7,58.6390485312899,58.7752767134951,89425,44548,44877
"300",30730,29724,"Operations","Operations",7,7,61.8236483610047,61.9457747977863,127032,70408,56624
"301",30730,48440,"Operations","Operations",7,7,61.8236483610047,62.1993401447424,127032,74758,52274
"302",30730,60253,"Operations","Operations",7,7,61.8236483610047,62.3991592166879,127032,45131,81901
"303",77045,54340,"Operations","Operations",7,7,61.2164750957854,61.5785972754364,148548,62021,86527
"304",77045,60898,"Operations","Operations",7,7,61.2164750957854,61.8233822903363,148548,45781,102767
"305",77045,64335,"Operations","Operations",7,7,61.2164750957854,61.3468497232865,148548,80921,67627
"306",77045,64961,"Operations","Operations",7,7,61.2164750957854,61.27447850149,148548,56186,92362
"307",77045,66543,"Operations","Operations",7,7,61.2164750957854,61.5269795657727,148548,61656,86892
"308",17016,3749,"Operations","Operations",7,7,68.5334184759472,68.5334184759472,105022,87139,17883
"309",17016,3932,"Operations","Operations",7,7,68.5334184759472,68.6443699446573,105022,98424,6598
"310",31054,736,"Operations","Operations",7,7,51.3034802043423,51.3779799914857,78958,40661,38297
"311",31054,61451,"Operations","Operations",7,7,51.3034802043423,51.7443593018306,78958,72688,6270
"312",31054,69144,"Operations","Operations",7,7,51.3034802043423,51.5549169859515,78958,65630,13328
"313",22489,17921,"Operations","Operations",7,7,57.2142401021711,57.7067369093231,141255,40958,100297
"314",22489,28836,"Operations","Operations",7,7,57.2142401021711,57.414325244785,141255,49419,91836
"315",22489,43278,"Operations","Operations",7,7,57.2142401021711,57.2381864623244,141255,62879,78376
"316",22489,70163,"Operations","Operations",7,7,57.2142401021711,57.3102916134525,141255,80183,61072
"317",11634,13098,"Operations","Operations",7,7,58.9969135802469,59.5005853554704,125801,96016,29785
"318",1882,13269,"Operations","Operations",7,7,54.3491911451681,54.7512239250745,89284,68878,20406
"319",1882,56684,"Operations","Operations",7,7,54.3491911451681,54.4949978714347,89284,78916,10368
"320",1882,59940,"Operations","Operations",7,7,54.3491911451681,54.5782779906343,89284,47382,41902
"321",6793,29724,"Operations","Operations",7,7,61.7584610472541,61.9457747977863,140958,70408,70550
"322",6793,48440,"Operations","Operations",7,7,61.7584610472541,62.1993401447424,140958,74758,66200
"323",6793,60898,"Operations","Operations",7,7,61.7584610472541,61.8233822903363,140958,45781,95177
"324",26588,28836,"Operations","Operations",7,7,56.9630693912303,57.414325244785,59702,49419,10283
"325",3109,52770,"Operations","Operations",7,7,65.9336419753086,66.2936355896126,128509,61926,66583
"326",48789,39257,"Operations","Operations",7,7,69.2568646232439,69.5599191145168,115500,66313,49187
"327",28075,19928,"Finance","Finance",7,7,63.5475202213708,63.8157194550873,247917,82038,165879
"328",28075,25688,"Finance","Finance",7,7,63.5475202213708,63.8771817794806,247917,225762,22155
"329",57728,13098,"Operations","Operations",7,7,59.4377926777352,59.5005853554704,138379,96016,42363
"330",57728,26298,"Operations","Operations",7,7,59.4377926777352,59.8462111536824,138379,86378,52001
"331",51670,38585,"Sales & Marketing","Sales & Marketing",7,7,58.7853873988931,59.1259578544061,116283,99986,16297
"332",38781,74926,"Operations","Operations",7,7,64.6136653895275,65.1676245210728,91165,79544,11621
"333",74462,37820,"Operations","Operations",7,7,60.6188803746275,61.2023733503619,117034,55392,61642
"334",74462,66933,"Operations","Operations",7,7,60.6188803746275,60.7636228182205,117034,43113,73921
"335",35329,24795,"Operations","Operations",7,7,49.4766389953172,49.8321094082588,84986,67825,17161
"336",35329,34568,"Operations","Operations",7,7,49.4766389953172,49.4912728820775,84986,66233,18753
"337",38565,6492,"Operations","Operations",7,7,58.3418475947212,58.7297786292039,88552,64887,23665
"338",38565,72267,"Operations","Operations",7,7,58.3418475947212,58.4357705406556,88552,57322,31230
"339",38565,78043,"Operations","Operations",7,7,58.3418475947212,58.7752767134951,88552,44548,44004
"340",63289,58757,"Operations","Operations",7,7,55.4443380161771,55.6577266922094,121736,96086,25650
"341",63289,77163,"Operations","Operations",7,7,55.4443380161771,55.9921775223499,121736,96686,25050
"342",13843,53117,"Operations","Operations",7,7,58.8018837803321,58.8864942528736,115961,94020,21941
"343",13843,65192,"Operations","Operations",7,7,58.8018837803321,58.9522137079608,115961,51816,64145
"344",58000,37820,"Operations","Operations",7,7,60.9168795232014,61.2023733503619,132744,55392,77352
"345",58000,64335,"Operations","Operations",7,7,60.9168795232014,61.3468497232865,132744,80921,51823
"346",58000,64961,"Operations","Operations",7,7,60.9168795232014,61.27447850149,132744,56186,76558
"347",58000,66543,"Operations","Operations",7,7,60.9168795232014,61.5269795657727,132744,61656,71088
"348",38712,59940,"Operations","Operations",7,7,54.1842273307791,54.5782779906343,50602,47382,3220
"349",69210,8610,"Procurement","Procurement",7,7,52.1131332481907,52.5822158365262,112170,65937,46233
"350",69210,15268,"Procurement","Procurement",7,7,52.1131332481907,52.1570349084717,112170,87563,24607
"351",69210,31582,"Procurement","Procurement",7,7,52.1131332481907,52.3044380587484,112170,72078,40092
"352",69210,70185,"Procurement","Procurement",7,7,52.1131332481907,52.1780544912729,112170,52305,59865
"353",58174,13269,"Operations","Operations",7,7,54.7296722009366,54.7512239250745,116320,68878,47442
"354",58174,24420,"Operations","Operations",7,7,54.7296722009366,54.9348126862495,116320,81879,34441
"355",58174,26823,"Operations","Operations",7,7,54.7296722009366,54.9156555981269,116320,48207,68113
"356",58174,64986,"Operations","Operations",7,7,54.7296722009366,55.1239889314602,116320,62628,53692
"357",42974,18485,"Procurement","Procurement",7,7,50.8240208599404,50.8423797360579,57587,53912,3675
"358",38238,44167,"Finance","Finance",7,7,55.8559493401447,56.247871434653,310493,301090,9403
"359",38238,74025,"Finance","Finance",7,7,55.8559493401447,56.0068114091103,310493,217478,93015
"360",75171,9786,"Procurement","Procurement",7,7,62.0466155810983,62.3648361004683,82543,56428,26115
"361",75171,50768,"Procurement","Procurement",7,7,62.0466155810983,62.397030651341,82543,59043,23500
"362",75171,65074,"Procurement","Procurement",7,7,62.0466155810983,62.0484780757769,82543,48456,34087
"363",10344,7909,"Procurement","Procurement",7,7,58.9165602383993,59.0706151553853,70779,48903,21876
"364",10344,40314,"Procurement","Procurement",7,7,58.9165602383993,59.2478182205194,70779,63186,7593
"365",51065,24273,"Operations","Operations",7,7,51.6807684120903,51.7443593018306,122118,82094,40024
"366",51065,31388,"Operations","Operations",7,7,51.6807684120903,51.94843550447,122118,82685,39433
"367",51065,61451,"Operations","Operations",7,7,51.6807684120903,51.7443593018306,122118,72688,49430
"368",51065,71476,"Operations","Operations",7,7,51.6807684120903,52.1048850574713,122118,68787,53331
"369",35267,7081,"Finance","Finance",7,7,58.9657833120477,59.3467965091528,305806,135756,170050
"370",62713,18485,"Procurement","Procurement",7,7,50.4914325244785,50.8423797360579,111501,53912,57589
"371",62713,64138,"Procurement","Procurement",7,7,50.4914325244785,50.7130693912303,111501,89926,21575
"372",15260,15268,"Procurement","Procurement",7,7,51.955619412516,52.1570349084717,101063,87563,13500
"373",15260,31582,"Procurement","Procurement",7,7,51.955619412516,52.3044380587484,101063,72078,28985
"374",15260,38605,"Procurement","Procurement",7,7,51.955619412516,52.0383673903789,101063,91825,9238
"375",15260,70185,"Procurement","Procurement",7,7,51.955619412516,52.1780544912729,101063,52305,48758
"376",32824,10363,"Procurement","Procurement",7,7,57.2126436781609,57.2815559812686,96106,56342,39764
"377",32824,31179,"Procurement","Procurement",7,7,57.2126436781609,57.3273201362282,96106,42521,53585
"378",32824,55528,"Procurement","Procurement",7,7,57.2126436781609,57.3557896977437,96106,48122,47984
"379",71411,76355,"Procurement","Procurement",7,7,57.833386547467,57.9767986377182,145292,59340,85952
"380",33813,8610,"Procurement","Procurement",7,7,52.2608024691358,52.5822158365262,147429,65937,81492
"381",33813,15644,"Procurement","Procurement",7,7,52.2608024691358,52.7123243933589,147429,46873,100556
"382",33813,20888,"Procurement","Procurement",7,7,52.2608024691358,52.6665602383993,147429,84722,62707
"383",33813,31582,"Procurement","Procurement",7,7,52.2608024691358,52.3044380587484,147429,72078,75351
"384",60836,8610,"Procurement","Procurement",7,7,52.5343231162197,52.5822158365262,146255,65937,80318
"385",60836,15436,"Procurement","Procurement",7,7,52.5343231162197,53.0020753512133,146255,77169,69086
"386",60836,15644,"Procurement","Procurement",7,7,52.5343231162197,52.7123243933589,146255,46873,99382
"387",60836,20888,"Procurement","Procurement",7,7,52.5343231162197,52.6665602383993,146255,84722,61533
"388",51700,65571,"Procurement","Procurement",7,7,62.4555661983823,62.5082481907194,139787,87678,52109
"389",2622,15268,"Procurement","Procurement",7,7,52.0399638143891,52.1570349084717,91098,87563,3535
"390",2622,31582,"Procurement","Procurement",7,7,52.0399638143891,52.3044380587484,91098,72078,19020
"391",2622,70185,"Procurement","Procurement",7,7,52.0399638143891,52.1780544912729,91098,52305,38793
"392",17659,34663,"Procurement","Procurement",7,7,65.6276607066837,65.8439761600681,82481,58695,23786
"393",74510,46794,"Procurement","Procurement",7,7,51.3447211579395,51.6371328224776,130401,78072,52329
"394",74510,56444,"Procurement","Procurement",7,7,51.3447211579395,51.6709237973606,130401,78207,52194
"395",63713,26024,"Procurement","Procurement",7,7,49.0599723286505,49.0599723286505,141365,69231,72134
"396",63713,45259,"Procurement","Procurement",7,7,49.0599723286505,49.2701681566624,141365,60746,80619
"397",27361,7696,"Procurement","Procurement",7,7,61.7342486164325,61.9428480204342,87759,69086,18673
"398",27361,65074,"Procurement","Procurement",7,7,61.7342486164325,62.0484780757769,87759,48456,39303
"399",49666,7696,"Procurement","Procurement",7,7,61.7342486164325,61.9428480204342,113986,69086,44900
"400",49666,65074,"Procurement","Procurement",7,7,61.7342486164325,62.0484780757769,113986,48456,65530
"401",50374,14746,"Procurement","Procurement",7,7,54.8887824606215,55.1042997020008,65924,53928,11996
"402",50374,69967,"Procurement","Procurement",7,7,54.8887824606215,55.2027458492976,65924,53495,12429
"403",44975,7909,"Procurement","Procurement",7,7,58.5504469987229,59.0706151553853,136613,48903,87710
"404",44975,42937,"Procurement","Procurement",7,7,58.5504469987229,58.906981694338,136613,84119,52494
"405",44975,49049,"Procurement","Procurement",7,7,58.5504469987229,59.0631651766709,136613,93572,43041
"406",78066,8368,"Procurement","Procurement",7,7,62.6721477224351,63.1470838654747,89580,50699,38881
"407",78066,58279,"Procurement","Procurement",7,7,62.6721477224351,63.2383461047254,89580,44392,45188
"408",74386,10286,"Procurement","Procurement",7,7,53.4538633461047,53.6893358876118,123200,42439,80761
"409",74386,25026,"Procurement","Procurement",7,7,53.4538633461047,53.8838335461899,123200,46185,77015
"410",74386,25065,"Procurement","Procurement",7,7,53.4538633461047,53.6105789697744,123200,54170,69030
"411",74386,73766,"Procurement","Procurement",7,7,53.4538633461047,53.6017986377182,123200,41345,81855
"412",70347,9786,"Procurement","Procurement",7,7,61.983024691358,62.3648361004683,129721,56428,73293
"413",70347,50768,"Procurement","Procurement",7,7,61.983024691358,62.397030651341,129721,59043,70678
"414",70347,65074,"Procurement","Procurement",7,7,61.983024691358,62.0484780757769,129721,48456,81265
"415",70347,65571,"Procurement","Procurement",7,7,61.983024691358,62.5082481907194,129721,87678,42043
"416",69179,40314,"Procurement","Procurement",7,7,59.1525649212431,59.2478182205194,70210,63186,7024
"417",10371,78082,"Procurement","Procurement",7,7,44.9278948488719,45.3073116219668,139362,75390,63972
"418",68825,42757,"Procurement","Procurement",7,7,47.7072690506599,48.1484142188165,57769,50819,6950
"419",71697,17350,"Procurement","Procurement",7,7,54.1919433801618,54.2957109408259,138729,97250,41479
"420",71697,49679,"Procurement","Procurement",7,7,54.1919433801618,54.5474137931034,138729,65933,72796
"421",71697,74611,"Procurement","Procurement",7,7,54.1919433801618,54.715570455513,138729,92172,46557
"422",4702,32016,"Procurement","Procurement",7,7,57.3544593444019,57.8214133673904,57193,55507,1686
"423",4702,55528,"Procurement","Procurement",7,7,57.3544593444019,57.3557896977437,57193,48122,9071
